dw_cid,opp_team_id,emp_id,opp_type,opp_status,opp_timestamp,revenue
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf0gAAD,New Business,Lost,2021-02-10T13:21:09.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf0hAAD,New Business,Open,2021-01-05T22:43:13.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0050Z00000A40oAQAR,New Business,Open,2021-01-06T17:51:18.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf07AAD,New Business,Open,2021-01-08T17:05:20.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf07AAD,New Business,Open,2021-01-08T17:15:20.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf0hAAD,New Business,Open,2021-01-08T17:56:29.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0053r00000AWf0kAAD,New Business,Open,2021-01-08T20:11:56.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0053r00000AN6J1AAL,New Business,Open,2021-01-08T20:43:44.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0053r00000AWf0lAAD,New Business,Open,2021-01-08T21:43:14.000Z,0.00
16002,00E3r000001AZ6uEAG,00E3r000001AZ6uEAG:0050Z00000A3GXwQAN,New Business,Open,2021-01-11T19:54:46.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0053r00000AWf0kAAD,New Business,Open,2021-01-11T22:56:37.000Z,0.00
16002,00E31000000eu7UEAQ,00E31000000eu7UEAQ:0053r00000AWS6gAAH,Existing Business,Open,2021-01-12T16:08:15.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0050Z00000A40oAQAR,New Business,Open,2021-01-14T16:49:14.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000ANG4GAAX,New Business,Open,2021-01-15T15:48:51.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000ANG4GAAX,New Business,Open,2021-01-15T19:20:38.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0050Z00000A40oAQAR,New Business,Open,2021-01-18T17:44:10.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf07AAD,New Business,Open,2021-01-19T14:49:10.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf07AAD,New Business,Open,2021-01-19T14:52:54.000Z,0.00
